Launch_Id,Launch_Time,Launch_Status,Launch_Suborbital,Rocket_Name,Rocket_Organisation,Rocket_Price,Rocket_Payload_to_LEO,Location,Launch_Year,Launch_Year_Mon,USD_kg_to_LEO,X2021_Mult,USD_kg_to_LEO_CPI_Adjusted,Rocket_Price_CPI_Adjusted,Dum,Family_Id,Config_Number,Config_Status,Config_Price,Liftoff_Thrust,Payload_to_LEO,Payload_to_GTO,Stages,Strap_Ons,Rocket_Height,Fairing_Diameter,Fairing_Height,Mission_Number,Payloads,Mass
68,2019-03-02T07:49:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"LC-39A, Kennedy Space Center, Florida, USA",2019,2019-03,21929.824561403508,1.059896658413421,23243.347772224144,52.99483292067105,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,NA
69,2019-01-11T15:31:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-4E, Vandenberg SFB, California, USA",2019,2019-01,21929.824561403508,1.059896658413421,23243.347772224144,52.99483292067105,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,10,9600
71,2018-12-23T13:51:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-40, Cape Canaveral SFS, Florida, USA",2018,2018-12,21929.824561403508,1.079101737506322,23664.511787419346,53.955086875316105,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,3880
70,2018-12-03T18:34:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-4E, Vandenberg SFB, California, USA",2018,2018-12,21929.824561403508,1.079101737506322,23664.511787419346,53.955086875316105,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,64,3000
73,2019-06-25T06:30:00Z,Success,Orbital,Falcon Heavy,SpaceX,90,63800,"LC-39A, Kennedy Space Center, Florida, USA",2019,2019-06,14106.583072100311,1.059896658413421,14951.520259750454,95.3906992572079,1,104,1,Active,$90.0 million,"22,819 kN","63,800 kg","26,700 kg",2,2,70.0 m,5.2 m,13.0 m,1,24,NA
72,2019-06-12T14:17:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-4E, Vandenberg SFB, California, USA",2019,2019-06,21929.824561403508,1.059896658413421,23243.347772224144,52.99483292067105,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,3,4200
74,2018-12-05T18:16:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-40, Cape Canaveral SFS, Florida, USA",2018,2018-12,21929.824561403508,1.079101737506322,23664.511787419346,53.955086875316105,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,NA,7973
75,2018-10-08T02:21:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-4E, Vandenberg SFB, California, USA",2018,2018-10,21929.824561403508,1.079101737506322,23664.511787419346,53.955086875316105,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,3000
77,2006-03-24T22:30:00Z,Failure,Orbital,Falcon 1,SpaceX,7,470,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands",2006,2006-03,148936.17021276595,1.3440972222222225,200184.6926713948,9.408680555555556,1,171,1,Retired,$7.0 million,343 kN,470 kg,NA,2,0,22.25 m,1.5 m,3.5 m,1,1,19
79,2008-08-03T03:34:00Z,Failure,Orbital,Falcon 1,SpaceX,7,470,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands",2008,2008-08,148936.17021276595,1.2585519012740187,187443.90018974745,8.809863308918132,1,171,1,Retired,$7.0 million,343 kN,470 kg,NA,2,0,22.25 m,1.5 m,3.5 m,1,1,83
79,2008-08-03T03:34:00Z,Failure,Orbital,Falcon 1,SpaceX,7,470,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands",2008,2008-08,148936.17021276595,1.2585519012740187,187443.90018974745,8.809863308918132,1,171,1,Retired,$7.0 million,343 kN,470 kg,NA,2,0,22.25 m,1.5 m,3.5 m,2,1,4
79,2008-08-03T03:34:00Z,Failure,Orbital,Falcon 1,SpaceX,7,470,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands",2008,2008-08,148936.17021276595,1.2585519012740187,187443.90018974745,8.809863308918132,1,171,1,Retired,$7.0 million,343 kN,470 kg,NA,2,0,22.25 m,1.5 m,3.5 m,3,1,4
78,2007-03-21T01:10:00Z,Failure,Orbital,Falcon 1,SpaceX,7,470,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands",2007,2007-03,148936.17021276595,1.3068746322500988,194640.90267554665,9.148122425750692,1,171,1,Retired,$7.0 million,343 kN,470 kg,NA,2,0,22.25 m,1.5 m,3.5 m,1,1,NA
80,2008-09-28T23:15:00Z,Success,Orbital,Falcon 1,SpaceX,7,470,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands",2008,2008-09,148936.17021276595,1.2585519012740187,187443.90018974745,8.809863308918132,1,171,1,Retired,$7.0 million,343 kN,470 kg,NA,2,0,22.25 m,1.5 m,3.5 m,1,1,165
81,2009-07-14T03:36:00Z,Success,Orbital,Falcon 1,SpaceX,7,470,"Omelek Island, Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands",2009,2009-07,148936.17021276595,1.263045535268975,188113.1648272941,8.841318746882823,1,171,1,Retired,$7.0 million,343 kN,470 kg,NA,2,0,22.25 m,1.5 m,3.5 m,1,1,200
82,2020-05-30T19:22:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"LC-39A, Kennedy Space Center, Florida, USA",2020,2020-05,21929.824561403508,1.0469802288156225,22960.092737184703,52.349011440781126,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,NA
83,2019-05-04T06:48:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-40, Cape Canaveral SFS, Florida, USA",2019,2019-05,21929.824561403508,1.059896658413421,23243.347772224144,52.99483292067105,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,NA
84,2020-06-30T20:10:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-40, Cape Canaveral SFS, Florida, USA",2020,2020-06,21929.824561403508,1.0469802288156225,22960.092737184703,52.349011440781126,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,3880
85,2019-08-06T23:23:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-40, Cape Canaveral SFS, Florida, USA",2019,2019-08,21929.824561403508,1.059896658413421,23243.347772224144,52.99483292067105,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,6500
86,2019-04-11T22:35:00Z,Success,Orbital,Falcon Heavy,SpaceX,90,63800,"LC-39A, Kennedy Space Center, Florida, USA",2019,2019-04,14106.583072100311,1.059896658413421,14951.520259750454,95.3906992572079,1,104,1,Active,$90.0 million,"22,819 kN","63,800 kg","26,700 kg",2,2,70.0 m,5.2 m,13.0 m,1,1,6000
89,2019-07-25T22:01:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-40, Cape Canaveral SFS, Florida, USA",2019,2019-07,21929.824561403508,1.059896658413421,23243.347772224144,52.99483292067105,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,NA
90,2020-08-30T23:18:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-40, Cape Canaveral SFS, Florida, USA",2020,2020-08,21929.824561403508,1.0469802288156225,22960.092737184703,52.349011440781126,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,3000
90,2020-08-30T23:18:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-40, Cape Canaveral SFS, Florida, USA",2020,2020-08,21929.824561403508,1.0469802288156225,22960.092737184703,52.349011440781126,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,2,1,30
90,2020-08-30T23:18:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-40, Cape Canaveral SFS, Florida, USA",2020,2020-08,21929.824561403508,1.0469802288156225,22960.092737184703,52.349011440781126,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,3,1,NA
92,2019-12-17T00:10:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-40, Cape Canaveral SFS, Florida, USA",2019,2019-12,21929.824561403508,1.059896658413421,23243.347772224144,52.99483292067105,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,6956
93,2020-12-13T17:30:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-40, Cape Canaveral SFS, Florida, USA",2020,2020-12,21929.824561403508,1.0469802288156225,22960.092737184703,52.349011440781126,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,7000
94,2021-06-06T04:26:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-40, Cape Canaveral SFS, Florida, USA",2021,2021-06,21929.824561403508,1,21929.824561403508,50,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,7000
95,2019-12-05T17:29:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-40, Cape Canaveral SFS, Florida, USA",2019,2019-12,21929.824561403508,1.059896658413421,23243.347772224144,52.99483292067105,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,NA
96,2021-06-17T16:09:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-40, Cape Canaveral SFS, Florida, USA",2021,2021-06,21929.824561403508,1,21929.824561403508,50,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,3880
98,2020-03-07T04:50:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-40, Cape Canaveral SFS, Florida, USA",2020,2020-03,21929.824561403508,1.0469802288156225,22960.092737184703,52.349011440781126,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,NA
99,2021-01-08T02:15:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-40, Cape Canaveral SFS, Florida, USA",2021,2021-01,21929.824561403508,1,21929.824561403508,50,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,3500
100,2020-11-21T17:17:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-4E, Vandenberg SFB, California, USA",2020,2020-11,21929.824561403508,1.0469802288156225,22960.092737184703,52.349011440781126,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,1440
101,2020-11-05T23:24:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-40, Cape Canaveral SFS, Florida, USA",2020,2020-11,21929.824561403508,1.0469802288156225,22960.092737184703,52.349011440781126,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,3880
104,2021-12-19T03:58:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"SLC-40, Cape Canaveral SFS, Florida, USA",2021,2021-12,21929.824561403508,1,21929.824561403508,50,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,4500
109,2021-06-03T17:29:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"LC-39A, Kennedy Space Center, Florida, USA",2021,2021-06,21929.824561403508,1,21929.824561403508,50,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,NA
108,2020-12-06T16:17:00Z,Success,Orbital,Falcon 9 Block 5,SpaceX,50,22800,"LC-39A, Kennedy Space Center, Florida, USA",2020,2020-12,21929.824561403508,1.0469802288156225,22960.092737184703,52.349011440781126,1,3,5,Active,$50.0 million,"7,607 kN","22,800 kg","8,300 kg",2,0,70.0 m,5.2 m,13.0 m,1,1,NA
111,2017-05-25T04:20:00Z,Failure,Orbital,Electron,Rocket Lab,7.5,300,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand",2017,2017-05,250000,1.1054585509138382,276364.63772845955,8.290939131853786,1,4,1,Active,$7.5 million,225 kN,300 kg,NA,2,0,17.0 m,1.2 m,NA,1,1,10
112,2018-01-21T01:43:00Z,Success,Orbital,Electron/Curie,Rocket Lab,7.5,300,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand",2018,2018-01,250000,1.079101737506322,269775.4343765805,8.093263031297417,1,4,2,Active,$7.5 million,225 kN,300 kg,NA,3,0,17.0 m,1.2 m,2.5 m,1,1,10
112,2018-01-21T01:43:00Z,Success,Orbital,Electron/Curie,Rocket Lab,7.5,300,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand",2018,2018-01,250000,1.079101737506322,269775.4343765805,8.093263031297417,1,4,2,Active,$7.5 million,225 kN,300 kg,NA,3,0,17.0 m,1.2 m,2.5 m,2,1,5
112,2018-01-21T01:43:00Z,Success,Orbital,Electron/Curie,Rocket Lab,7.5,300,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand",2018,2018-01,250000,1.079101737506322,269775.4343765805,8.093263031297417,1,4,2,Active,$7.5 million,225 kN,300 kg,NA,3,0,17.0 m,1.2 m,2.5 m,3,2,8
113,2018-11-11T03:50:00Z,Success,Orbital,Electron/Curie,Rocket Lab,7.5,300,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand",2018,2018-11,250000,1.079101737506322,269775.4343765805,8.093263031297417,1,4,2,Active,$7.5 million,225 kN,300 kg,NA,3,0,17.0 m,1.2 m,2.5 m,1,2,8
113,2018-11-11T03:50:00Z,Success,Orbital,Electron/Curie,Rocket Lab,7.5,300,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand",2018,2018-11,250000,1.079101737506322,269775.4343765805,8.093263031297417,1,4,2,Active,$7.5 million,225 kN,300 kg,NA,3,0,17.0 m,1.2 m,2.5 m,2,1,1
113,2018-11-11T03:50:00Z,Success,Orbital,Electron/Curie,Rocket Lab,7.5,300,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand",2018,2018-11,250000,1.079101737506322,269775.4343765805,8.093263031297417,1,4,2,Active,$7.5 million,225 kN,300 kg,NA,3,0,17.0 m,1.2 m,2.5 m,3,1,10
113,2018-11-11T03:50:00Z,Success,Orbital,Electron/Curie,Rocket Lab,7.5,300,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand",2018,2018-11,250000,1.079101737506322,269775.4343765805,8.093263031297417,1,4,2,Active,$7.5 million,225 kN,300 kg,NA,3,0,17.0 m,1.2 m,2.5 m,4,1,1
113,2018-11-11T03:50:00Z,Success,Orbital,Electron/Curie,Rocket Lab,7.5,300,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand",2018,2018-11,250000,1.079101737506322,269775.4343765805,8.093263031297417,1,4,2,Active,$7.5 million,225 kN,300 kg,NA,3,0,17.0 m,1.2 m,2.5 m,5,2,8
114,2018-12-16T06:33:00Z,Success,Orbital,Electron/Curie,Rocket Lab,7.5,300,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand",2018,2018-12,250000,1.079101737506322,269775.4343765805,8.093263031297417,1,4,2,Active,$7.5 million,225 kN,300 kg,NA,3,0,17.0 m,1.2 m,2.5 m,1,14,56
119,2019-08-19T12:12:00Z,Success,Orbital,Electron/Curie,Rocket Lab,7.5,300,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand",2019,2019-08,250000,1.059896658413421,264974.1646033553,7.949224938100658,1,4,2,Active,$7.5 million,225 kN,300 kg,NA,3,0,17.0 m,1.2 m,2.5 m,1,1,6
119,2019-08-19T12:12:00Z,Success,Orbital,Electron/Curie,Rocket Lab,7.5,300,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand",2019,2019-08,250000,1.059896658413421,264974.1646033553,7.949224938100658,1,4,2,Active,$7.5 million,225 kN,300 kg,NA,3,0,17.0 m,1.2 m,2.5 m,2,1,56
119,2019-08-19T12:12:00Z,Success,Orbital,Electron/Curie,Rocket Lab,7.5,300,"Rocket Lab LC-1A, Māhia Peninsula, New Zealand",2019,2019-08,250000,1.059896658413421,264974.1646033553,7.949224938100658,1,4,2,Active,$7.5 million,225 kN,300 kg,NA,3,0,17.0 m,1.2 m,2.5 m,3,2,16
129,2009-01-18T02:47:00Z,Success,Orbital,Delta IV Heavy,ULA,350,28370,"SLC-37B, Cape Canaveral SFS, Florida, USA",2009,2009-01,123369.75678533662,1.263045535268975,155821.62049493872,442.0659373441411,1,98,1,Active,$350.0 million,"9,411 kN","28,370 kg","13,810 kg",2,2,72.0 m,5.1 m,19.1 m,1,1,NA
128,2007-11-11T01:50:00Z,Success,Orbital,Delta IV Heavy,ULA,350,28370,"SLC-37B, Cape Canaveral SFS, Florida, USA",2007,2007-11,123369.75678533662,1.3068746322500988,161228.8055296209,457.4061212875346,1,98,1,Active,$350.0 million,"9,411 kN","28,370 kg","13,810 kg",2,2,72.0 m,5.1 m,19.1 m,1,1,NA
130,2009-06-27T22:51:00Z,Success,Orbital,"Delta IV Medium+ (4,2)",ULA,164,10440,"SLC-37B, Cape Canaveral SFS, Florida, USA",2009,2009-06,157088.12260536398,1.263045535268975,198409.45190049027,207.13946778411184,1,97,2,Retired,$164.0 million,"4,895 kN","10,440 kg","6,390 kg",2,2,62.5 m,4.0 m,11.75 m,1,1,3133
131,2010-11-21T22:58:00Z,Success,Orbital,Delta IV Heavy,ULA,350,28370,"SLC-37B, Cape Canaveral SFS, Florida, USA",2010,2010-11,123369.75678533662,1.2426624353377114,153306.96241388755,434.931852368199,1,98,1,Active,$350.0 million,"9,411 kN","28,370 kg","13,810 kg",2,2,72.0 m,5.1 m,19.1 m,1,1,NA
133,2012-06-29T13:15:00Z,Success,Orbital,Delta IV Heavy,ULA,350,28370,"SLC-37B, Cape Canaveral SFS, Florida, USA",2012,2012-06,123369.75678533662,1.1802137686524912,145602.68559336336,413.0748190283719,1,98,1,Active,$350.0 million,"9,411 kN","28,370 kg","13,810 kg",2,2,72.0 m,5.1 m,19.1 m,1,1,NA
132,2011-01-20T21:10:00Z,Success,Orbital,Delta IV Heavy,ULA,350,28370,"SLC-6, Vandenberg SFB, California, USA",2011,2011-01,123369.75678533662,1.2046377017769263,148615.86028266625,421.6231956219242,1,98,1,Active,$350.0 million,"9,411 kN","28,370 kg","13,810 kg",2,2,72.0 m,5.1 m,19.1 m,1,1,19600
134,2013-08-28T18:03:00Z,Success,Orbital,Delta IV Heavy,ULA,350,28370,"SLC-6, Vandenberg SFB, California, USA",2013,2013-08,123369.75678533662,1.16317603677932,143500.74475599648,407.111612872762,1,98,1,Active,$350.0 million,"9,411 kN","28,370 kg","13,810 kg",2,2,72.0 m,5.1 m,19.1 m,1,1,NA
135,2014-12-05T12:05:00Z,Success,Orbital,Delta IV Heavy,ULA,350,28370,"SLC-37B, Cape Canaveral SFS, Florida, USA",2014,2014-12,123369.75678533662,1.144608340091917,141210.05253160765,400.6129190321709,1,98,1,Active,$350.0 million,"9,411 kN","28,370 kg","13,810 kg",2,2,72.0 m,5.1 m,19.1 m,1,1,25848
136,2016-06-11T17:51:00Z,Success,Orbital,Delta IV Heavy,ULA,350,28370,"SLC-37B, Cape Canaveral SFS, Florida, USA",2016,2016-06,123369.75678533662,1.1290087372451638,139285.53332245589,395.15305803580736,1,98,1,Active,$350.0 million,"9,411 kN","28,370 kg","13,810 kg",2,2,72.0 m,5.1 m,19.1 m,1,1,NA
137,2018-08-12T07:31:00Z,Success,Orbital,Delta IV Heavy,ULA,350,28370,"SLC-37B, Cape Canaveral SFS, Florida, USA",2018,2018-08,123369.75678533662,1.079101737506322,133128.5189027891,377.68560812721273,1,98,1,Active,$350.0 million,"9,411 kN","28,370 kg","13,810 kg",2,2,72.0 m,5.1 m,19.1 m,1,1,685
138,2019-01-19T19:10:00Z,Success,Orbital,Delta IV Heavy,ULA,350,28370,"SLC-6, Vandenberg SFB, California, USA",2019,2019-01,123369.75678533662,1.059896658413421,130759.19296605476,370.96383044469735,1,98,1,Active,$350.0 million,"9,411 kN","28,370 kg","13,810 kg",2,2,72.0 m,5.1 m,19.1 m,1,1,NA
139,2020-12-11T01:09:00Z,Success,Orbital,Delta IV Heavy,ULA,350,28370,"SLC-37B, Cape Canaveral SFS, Florida, USA",2020,2020-12,123369.75678533662,1.0469802288156225,129165.69618803942,366.44308008546784,1,98,1,Active,$350.0 million,"9,411 kN","28,370 kg","13,810 kg",2,2,72.0 m,5.1 m,19.1 m,1,NA,NA
140,2021-04-26T20:47:00Z,Success,Orbital,Delta IV Heavy,ULA,350,28370,"SLC-6, Vandenberg SFB, California, USA",2021,2021-04,123369.75678533662,1,123369.75678533662,350,1,98,1,Active,$350.0 million,"9,411 kN","28,370 kg","13,810 kg",2,2,72.0 m,5.1 m,19.1 m,1,1,NA
144,2018-01-12T22:11:00Z,Success,Orbital,"Delta IV Medium+ (5,2)",ULA,NA,9610,"SLC-6, Vandenberg SFB, California, USA",2018,2018-01,NA,1.079101737506322,NA,NA,1,97,3,Retired,NA,"4,895 kN","9,610 kg","5,080 kg",2,2,66.4 m,5.1 m,19.1 m,1,1,NA
147,2016-08-19T04:52:00Z,Success,Orbital,"Delta IV Medium+ (4,2)",ULA,164,10440,"SLC-37B, Cape Canaveral SFS, Florida, USA",2016,2016-08,157088.12260536398,1.1290087372451638,177353.86293889547,185.15743290820689,1,97,2,Retired,$164.0 million,"4,895 kN","10,440 kg","6,390 kg",2,2,62.5 m,4.0 m,11.75 m,1,2,NA
146,2016-12-07T23:52:00Z,Success,Orbital,"Delta IV Medium+ (5,4)",ULA,NA,11600,"SLC-37B, Cape Canaveral SFS, Florida, USA",2016,2016-12,NA,1.1290087372451638,NA,NA,1,97,4,Retired,NA,"6,653 kN","11,600 kg","6,890 kg",2,4,66.4 m,5.1 m,19.1 m,1,1,NA
148,2016-02-10T11:40:00Z,Success,Orbital,"Delta IV Medium+ (5,2)",ULA,NA,9610,"SLC-6, Vandenberg SFB, California, USA",2016,2016-02,NA,1.1290087372451638,NA,NA,1,97,3,Retired,NA,"4,895 kN","9,610 kg","5,080 kg",2,2,66.4 m,5.1 m,19.1 m,1,1,NA
150,2015-03-25T18:36:00Z,Success,Orbital,"Delta IV Medium+ (4,2)",ULA,164,10440,"SLC-37B, Cape Canaveral SFS, Florida, USA",2015,2015-03,157088.12260536398,1.143251327963817,179591.2047759253,187.493217786066,1,97,2,Retired,$164.0 million,"4,895 kN","10,440 kg","6,390 kg",2,2,62.5 m,4.0 m,11.75 m,1,1,1630
151,2014-07-28T23:28:00Z,Success,Orbital,"Delta IV Medium+ (4,2)",ULA,164,10440,"SLC-37B, Cape Canaveral SFS, Florida, USA",2014,2014-07,157088.12260536398,1.144608340091917,179804.3752634812,187.71576777507437,1,97,2,Retired,$164.0 million,"4,895 kN","10,440 kg","6,390 kg",2,2,62.5 m,4.0 m,11.75 m,1,2,NA
151,2014-07-28T23:28:00Z,Success,Orbital,"Delta IV Medium+ (4,2)",ULA,164,10440,"SLC-37B, Cape Canaveral SFS, Florida, USA",2014,2014-07,157088.12260536398,1.144608340091917,179804.3752634812,187.71576777507437,1,97,2,Retired,$164.0 million,"4,895 kN","10,440 kg","6,390 kg",2,2,62.5 m,4.0 m,11.75 m,2,1,NA
152,2014-05-17T00:03:00Z,Success,Orbital,"Delta IV Medium+ (4,2)",ULA,164,10440,"SLC-37B, Cape Canaveral SFS, Florida, USA",2014,2014-05,157088.12260536398,1.144608340091917,179804.3752634812,187.71576777507437,1,97,2,Retired,$164.0 million,"4,895 kN","10,440 kg","6,390 kg",2,2,62.5 m,4.0 m,11.75 m,1,1,1630
153,2014-02-21T01:59:00Z,Success,Orbital,"Delta IV Medium+ (4,2)",ULA,164,10440,"SLC-37B, Cape Canaveral SFS, Florida, USA",2014,2014-02,157088.12260536398,1.144608340091917,179804.3752634812,187.71576777507437,1,97,2,Retired,$164.0 million,"4,895 kN","10,440 kg","6,390 kg",2,2,62.5 m,4.0 m,11.75 m,1,1,1630
163,2010-03-04T23:57:00Z,Success,Orbital,"Delta IV Medium+ (4,2)",ULA,164,10440,"SLC-37B, Cape Canaveral SFS, Florida, USA",2010,2010-03,157088.12260536398,1.2426624353377114,195207.5089994106,203.79663939538463,1,97,2,Retired,$164.0 million,"4,895 kN","10,440 kg","6,390 kg",2,2,62.5 m,4.0 m,11.75 m,1,1,3238
164,2017-12-12T18:36:00Z,Success,Orbital,Ariane 5 ES,Arianespace,NA,21000,"ELA-3, Guiana Space Centre, French Guiana, France",2017,2017-12,NA,1.1054585509138382,NA,NA,1,91,2,Retired,NA,"15,120 kN","21,000 kg",NA,2,2,50.5 m,5.4 m,17.0 m,1,4,3282
165,2018-09-25T22:38:00Z,Success,Orbital,Ariane 5 ECA,Arianespace,200,21000,"ELA-3, Guiana Space Centre, French Guiana, France",2018,2018-09,95238.09523809524,1.079101737506322,102771.59404822116,215.8203475012644,1,91,1,Active,$200.0 million,"15,120 kN","21,000 kg","10,500 kg",2,2,53.0 m,5.4 m,17.0 m,1,1,6500
165,2018-09-25T22:38:00Z,Success,Orbital,Ariane 5 ECA,Arianespace,200,21000,"ELA-3, Guiana Space Centre, French Guiana, France",2018,2018-09,95238.09523809524,1.079101737506322,102771.59404822116,215.8203475012644,1,91,1,Active,$200.0 million,"15,120 kN","21,000 kg","10,500 kg",2,2,53.0 m,5.4 m,17.0 m,2,1,3500
166,2018-07-09T03:56:00Z,Success,Orbital,Long March 2C/SMA,CASC,30.8,2850,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018,2018-07,108070.17543859647,1.079101737506322,116618.71408840251,33.23633351519472,1,111,5,Active,$30.8 million,"2,962 kN","2,850 kg","1,000 kg",3,0,38.83 m,3.35 m,8.37 m,1,1,NA
166,2018-07-09T03:56:00Z,Success,Orbital,Long March 2C/SMA,CASC,30.8,2850,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018,2018-07,108070.17543859647,1.079101737506322,116618.71408840251,33.23633351519472,1,111,5,Active,$30.8 million,"2,962 kN","2,850 kg","1,000 kg",3,0,38.83 m,3.35 m,8.37 m,2,1,285
